date,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent,addresses_count_active,addresses_count_sender,addresses_count_receiver,open,high,low,close,volume,transactions_count_total,transactions_count_mean
2022-07-07,0.0909044996918289,112.40463804439102,3985.409328194092,4928012.304265108,0.04173948,370642,240274,241163,1185.29508022,1253.65124721,1161.53692023,1236.51346661,2171116.2961914623,1194330,186.06169185
2022-07-06,0.0966807480559645,114.61449110845376,3402.090638384395,4033159.600684389,0.04400505,357126,223423,236669,1131.40904179,1203.74245787,1110.32464478,1185.49445896,2475377.0771909165,1161432,179.23333333
2022-07-05,0.0962572008979296,108.89733016012624,3262.220776239135,3690603.192399473,0.04391857,342862,219805,216914,1149.90790265,1173.30864111,1075.56667549,1131.31619395,2671803.974964506,1182504,182.5697082
2022-07-04,0.0851310915819025,97.87712010351513,2624.112979468772,3017001.3855579183,0.03897676,346177,231040,211724,1072.9043223,1159.51209051,1043.84122252,1149.72236682,2335859.7368592727,1151999,179.02082362
2022-07-03,0.075838918461779,81.4106301740292,2103.298574405541,2257823.105333294,0.03497669,361070,246533,207851,1065.76421949,1086.8602568,1039.38507804,1073.46771058,1264081.8691848111,1157052,176.91926606
2022-07-02,0.0733203189313124,78.13301681125805,1887.7617000241687,2011673.1459094489,0.03390513,398253,259987,241178,1058.55272141,1078.65115178,1027.16437277,1065.63934732,1542874.7614059483,1189382,183.3202836
2022-07-01,0.1040224501251859,110.08375002781092,3574.1799187559263,3782444.349822948,0.04722485,369773,231096,241268,1069.92242761,1116.03498708,1032.25026304,1058.26915147,3316497.734400189,1178620,182.59024012
2022-06-30,0.1460215568805666,156.2418971976586,4757.80434597558,5090812.571725302,0.06523042,311322,200969,208642,1098.91316566,1105.3373491,996.73175202,1069.99199663,3337580.301655418,1054433,187.35483298
2022-06-29,0.1804041434123442,198.2430541693592,4976.362823673726,5468440.725139311,0.07946236,297063,182304,209268,1142.8729391,1155.55231318,1086.85157007,1098.88304348,2756234.271098688,1005566,188.59077269
2022-06-28,0.1292731306704244,147.75491017967417,4058.575207887418,4638817.147762117,0.05856326,296327,185647,199794,1191.19245185,1237.01174003,1134.98845737,1142.96690591,2322494.9264131817,976577,183.84356175
2022-06-27,0.1064812485234815,126.82981997718792,4355.666176640363,5188034.181832497,0.04872069,319091,209900,214521,1197.32545919,1238.13967799,1172.87768916,1191.10004565,1902708.998565244,994102,183.71872112
2022-06-26,0.0850562380944655,101.82582575414098,3214.9550152655625,3848811.757090087,0.03912805,276027,180329,185261,1241.66377291,1279.57606194,1194.83172698,1197.15882145,1880551.323297172,919721,173.20546139
2022-06-25,0.0853849550770684,105.98738283722288,3132.0348199075142,3887759.5381695353,0.03932079,289908,190271,189178,1224.19278174,1256.00034485,1179.14162786,1241.28873455,1765639.103675898,939290,175.66672901
2022-06-24,0.1318601530423316,161.4317364501524,3815.819481028414,4671573.258412504,0.05945927,322046,205278,208271,1143.50619976,1244.54674002,1130.42343969,1224.26474356,2829767.804788656,1019472,189.98732762
2022-06-23,0.1226040767647601,140.23122620525226,4358.624497915013,4985276.78719534,0.05553546,299993,192531,201016,1049.03784588,1153.41203754,1043.8421016,1143.77294708,2599899.050714421,967965,182.32529667
2022-06-22,0.1040797308290642,109.16776796358016,3178.420154850716,3333800.262467772,0.04735506,316573,206704,207806,1124.90761732,1126.21399527,1042.34549614,1048.88595593,2764000.7215137463,988683,184.6280112
2022-06-21,0.1202782277636171,135.2993245892695,3573.768608965117,4020083.169013701,0.0547174,317308,208525,200660,1127.11512327,1192.9027537,1107.94322573,1124.88625003,2785944.625159644,1012862,185.33613907
2022-06-20,0.1027976989037579,115.8617825030627,2793.831068886535,3148886.123965537,0.0468202,330352,211566,206612,1127.08066622,1168.77581405,1051.57482038,1127.08536999,3512474.1200246327,1042748,177.6099472
2022-06-19,0.1511627250314337,170.35686324753974,2983.891595778193,3362776.1898428607,0.06718976,326722,212720,202585,993.62849883,1157.54753198,934.86864147,1126.97666182,4235134.135053639,1018674,178.37051305
2022-06-18,0.1767116450327348,175.61055809294766,5040.360875498186,5008954.481591337,0.07752213,335069,201265,232359,1085.38578958,1095.64662378,879.99470162,993.76901879,4984352.955734939,1058336,181.96973865
2022-06-17,0.1302960288117894,141.41987234971867,3941.862822887791,4278393.91819172,0.05865224,349578,227035,216390,1067.22038882,1116.89783638,1049.36305682,1085.37361913,2577174.44129058,1110579,189.19574106
2022-06-16,0.1131899269145117,120.78643720827044,4018.897032992843,4288617.082408057,0.05123084,355123,217083,238762,1236.36932444,1256.70340064,1050.60934168,1067.11295343,3433514.208611373,1100312,189.05704467
2022-06-15,0.1965591893270857,243.0706937565675,6507.24251866987,8047041.498646224,0.08550317,335041,190493,247350,1207.5157,1249.04094793,1012.40179991,1236.62849134,7356509.622833216,1097000,190.7826087
2022-06-14,0.2004280353168497,242.08974689048463,5957.987374226177,7196436.631846085,0.0868109,351969,196636,262478,1207.87534411,1267.760716,1074.70293017,1207.86369286,5978928.922273488,1086757,189.0998782
2022-06-13,0.2898243235527303,350.1360103003853,8807.057387002107,10639783.087116964,0.12125095,360643,202512,270017,1433.46116685,1454.90497947,1163.22625127,1208.09739503,8354330.003829644,1109435,190.13453299
2022-06-12,0.1050220555275586,150.5730253811536,3412.626135811691,4892776.466645366,0.04781086,326791,205110,219635,1531.41668545,1545.11058098,1423.31233637,1433.72765487,2930682.3777026827,1021635,174.96746018
2022-06-11,0.1116094479173918,170.88822319902926,3725.494098891813,5704204.070333758,0.05039015,347877,219853,233565,1661.6843083,1680.96464494,1499.32016161,1531.12685698,2481269.961401191,1031618,175.86396181
2022-06-10,0.1276261641989619,212.02855177701304,5431.423574721996,9023360.389022792,0.05761928,342044,205036,241911,1787.78374697,1804.28111322,1654.00191646,1661.32511392,1954342.5277105104,1079448,183.05036459
2022-06-09,0.1307783143640271,233.73701796128577,6532.25781695688,11674951.387122184,0.05908879,317677,195705,220482,1791.6653999,1833.55797636,1776.532961,1787.27657638,1001845.9997063096,1022462,176.04373278
2022-06-08,0.1106410359968797,198.31003020391196,6755.242567580008,12107915.888001297,0.05036,302255,186402,211593,1813.17099477,1838.3324505,1764.46264182,1792.37322226,1644142.503139061,1042749,177.24783274
2022-06-07,0.1193307567567742,216.40845587037865,5571.589482494222,10104176.906443426,0.0539653,318373,197821,219132,1858.51971425,1873.96473244,1723.96736222,1813.51783691,2504633.146429855,1050984,176.42840356
2022-06-06,0.1071593987323412,199.1501163937936,4995.445843726935,9283773.826521693,0.04872929,324918,206555,220849,1804.86265241,1918.648096,1802.71454512,1858.44749737,1537623.3982825158,1044319,180.24145668
2022-06-05,0.0857823904809519,154.81379253515848,5212.673826040041,9407452.971798535,0.03952889,300453,190970,203865,1803.60917901,1829.49141417,1771.03098493,1804.72695698,685474.4051933688,1007109,169.57551776
2022-06-04,0.1214637269772926,219.0092097223588,5459.0136499146165,9843055.989504416,0.05498337,304636,190116,207311,1774.43942937,1815.20070832,1746.8853904,1803.08323458,694002.2948096509,1029121,174.48643608
2022-06-03,0.0862737407067775,153.00094782423045,5973.016906248257,10592762.531674294,0.03954059,321359,199868,224977,1833.29773226,1842.81663207,1735.28320412,1773.43588641,1536959.2268670737,1067485,173.999185
2022-06-02,0.0781706845688016,143.40476919694143,6006.00233949547,11018061.106188444,0.03598284,323635,201575,225880,1819.03522356,1853.45219434,1781.16095512,1834.5082941,1598908.4770800422,1092776,177.42750447
2022-06-01,0.0960105986529293,174.5768296139866,5531.808380209221,10058530.855952987,0.04367646,351333,227921,233602,1941.16286186,1972.35511708,1761.50088748,1818.30789583,2212209.674209828,1091283,178.34335676
2022-05-31,0.1512092933282488,293.6904433588614,5248.932649976447,10194885.004759109,0.06721193,384481,258165,237231,1998.01987878,2015.33528433,1924.35058321,1942.27773237,1637797.468741648,1149142,186.97396681
2022-05-30,0.0923322424950383,184.5162003993546,3467.0759975854203,6928583.908320444,0.04220255,324402,205079,214012,1812.98128984,2011.89033457,1801.91197688,1998.39401073,1816717.263919121,1070320,175.57742782
2022-05-29,0.0658608092717918,119.40150213788468,2240.9662300488817,4062730.7357231462,0.03052969,380107,263795,229118,1791.25393005,1825.80624451,1759.06311888,1812.93706315,914744.254829344,1065407,173.03995452
2022-05-28,0.0668841531530788,119.8069556547002,2225.438603325994,3986340.7323213127,0.03100846,388546,269540,222796,1725.88546109,1807.74116648,1705.78101755,1791.26070985,1110623.3389672537,1069802,173.50016218
2022-05-27,0.1034984983547308,178.62473481736512,4330.13282830978,7473237.201276232,0.04711489,345056,219242,236633,1790.85485425,1821.35881833,1701.87574986,1725.86788849,2742159.423642517,1093469,175.85541975
2022-05-26,0.1112653657691435,199.2077546227111,4777.888068902143,8554255.382752635,0.05019157,328832,198927,231414,1941.24102349,1963.84148446,1732.8031494,1790.38421566,2546333.301517408,1071180,175.8338805
2022-05-25,0.0858541785072322,166.65438336982717,3561.1197913622946,6912607.321559509,0.03909585,359741,230188,234293,1977.28938075,2020.16985579,1932.22331274,1941.13304987,1147067.9176263646,1094639,177.55701541
2022-05-24,0.0859260299546338,169.90917013978083,3014.974467620457,5961776.775401843,0.03942463,378544,255942,223480,1971.82973652,1992.19738387,1910.52159555,1977.38881023,1117649.1838986764,1100715,181.21748436
2022-05-23,0.0814685966554835,160.58397166965634,2755.601125705584,5431606.671395809,0.03752753,366978,242478,226051,2042.15292377,2086.80494691,1955.08743262,1971.11498494,1327446.90899324,1085863,174.60411642
2022-05-22,0.0677806175652265,138.4108053787017,2385.018711988981,4870306.182324106,0.03139387,363240,249146,205796,1973.58991637,2054.84190931,1964.43979821,2042.04107827,732865.957668071,1055644,172.43449853
2022-05-21,0.0992399211141176,195.8026044036383,2367.513118742899,4671156.822833207,0.04544669,387430,266726,219100,1956.89970161,1989.14191187,1935.10318274,1973.02257202,502976.6225171324,1094539,177.6849026
2022-05-20,0.0869330553263829,170.12270654755858,3048.5349359173592,5965797.61698142,0.03990613,371737,245893,227989,2018.65949625,2078.76436411,1920.78973856,1956.93923225,1324838.6143817198,1112811,180.82726682
2022-05-19,0.1009107122013608,203.67057612215217,2843.6711641578854,5739451.557435121,0.04583807,381123,257656,221043,1912.59934056,2038.63512476,1900.54511533,2018.32463253,1581655.3972935984,1093367,178.88857984
2022-05-18,0.0875318082790421,167.375340048919,2934.2692456138216,5610809.629501154,0.03972244,413882,269897,248974,2088.48826686,2108.81578223,1905.58436748,1912.16591248,1380819.5091005063,1177913,188.58677554
2022-05-17,0.0931583795786773,194.5435147323675,3650.169081400905,7622682.207169744,0.04233783,382977,244111,244186,2021.67314868,2124.63655671,2005.43436363,2088.309346,1298389.048260277,1135718,180.70294352
2022-05-16,0.0985077898697043,199.02524861699652,2743.443608878629,5542856.529884483,0.04466365,408104,268018,245209,2142.71794653,2142.9003866,1977.00347193,2020.4011163,1299769.752207932,1124352,178.80916031
2022-05-15,0.0862306089512801,184.81190442745805,2646.1608638892203,5671327.555544466,0.0394879,392050,258505,234144,2053.48266131,2164.92335679,1997.03404017,2143.22856669,463993.928862382,1089441,173.22960725
2022-05-14,0.1318123215977614,270.64206739743406,3939.580455309759,8088896.289659656,0.05909017,412962,260460,259939,2006.36105978,2066.74414714,1944.53014878,2053.23799867,586079.428451826,1139785,182.74571108
2022-05-13,0.1462883627979027,293.44098460243805,7826.319444253943,15698876.107512277,0.06506596,528757,352397,296235,1955.15458896,2146.85089227,1935.24134041,2005.90791359,1337344.5005784463,1342405,210.83791425
2022-05-12,0.4354162800466413,851.1866107075904,21155.12534762388,41355733.05116042,0.17088124,515165,329570,294559,2076.56261045,2187.32501535,1719.37501203,1954.88007618,3258268.739675396,1327755,214.56932773
2022-05-11,0.3326493426779478,690.7967267206291,14476.7381284129,30063138.65583453,0.13634614,390808,229636,273095,2341.2023894,2456.19161742,2000.40577551,2076.65141064,2929993.572177622,1210708,191.02366677
2022-05-10,0.1672645283844504,391.5920630236089,6103.486001627849,14289202.24806827,0.07296944,417966,272020,297380,2228.93121114,2457.1043206,2199.55046378,2341.1542591,1887585.2887035103,1202934,193.77158505
2022-05-09,0.1565659960471727,348.9848248610924,6330.302360190551,14110212.410511168,0.0690736,405692,263033,276963,2519.34648902,2529.54462876,2223.23451741,2228.99501598,2034181.0956838245,1158340,186.97982244
2022-05-08,0.0784909866444091,197.74317932086788,2810.274469573956,7079954.427065452,0.0359495,397568,268252,250720,2635.31298044,2641.90617972,2483.55467715,2519.31065941,780184.9306628346,1087198,171.67187747
2022-05-07,0.0639648807187718,168.56307780210605,3294.490201016892,8681786.03371198,0.02938536,378914,254694,239407,2692.99107128,2704.3755776,2586.81039619,2635.24415129,369376.4388101072,1051489,168.02317034
2022-05-06,0.2360559308538712,635.5470239890855,5424.0691682315855,14603534.871210394,0.10131375,392317,253543,272458,2747.99607805,2757.57199752,2632.27238808,2692.35778864,786492.558896325,1116562,177.09151467
2022-05-05,0.2146059620057852,589.6254372910244,6484.714025402797,17816617.52170841,0.09288029,403614,254261,282459,2940.01431171,2953.85629334,2686.54688488,2747.47929545,782252.6674200821,1187804,188.69007149
2022-05-04,0.1004836931469467,295.4257058994402,5048.041227136298,14841424.476261225,0.04570415,386080,250050,258820,2780.74316895,2966.65766348,2770.57373192,2940.03630487,633007.3731433395,1102254,176.13518696
2022-05-03,0.0873295993747167,242.8202103517133,6210.063158625296,17267099.050856158,0.03997409,356032,220472,246967,2856.46514939,2861.70337736,2715.50681471,2780.5029691,431067.44928411633,1077506,170.03408553
2022-05-02,0.1103889578710049,315.3130849236532,6906.372735255044,19727242.06102745,0.05003014,363202,228343,253015,2825.26428846,2883.00861553,2777.92038169,2856.38247706,578006.9693687755,1112065,174.90798993
2022-05-01,1.5717211953559007,4439.896568715421,81747.49396225423,230925445.9483895,0.42742788,376092,235779,270832,2726.83640928,2848.84934818,2716.44171661,2824.8626931,368187.2824505952,1154787,180.97273155
2022-04-30,0.1022877796217123,278.90974304694964,4932.134596082723,13448531.173066972,0.04618491,400550,256353,268553,2817.18638908,2842.14853013,2714.85279271,2726.71617351,328861.6185149094,1211671,190.87444865
2022-04-29,0.126346368824342,355.90833228563514,5330.061882586859,15014388.250825938,0.0566447,398268,257577,271447,2936.34999476,2946.73569354,2775.77946267,2816.92569084,573703.2547650798,1168081,183.19965496
2022-04-28,0.1444377935920651,424.1276662270425,5448.804119142635,15999888.376218025,0.06415632,409723,268370,272579,2889.65898238,2980.7575603,2854.23246254,2936.40366333,626909.6592042615,1155514,182.02804033
2022-04-27,0.1455001813577879,420.433319922848,5443.776491900102,15730186.73962642,0.06469858,411725,269242,283334,2809.49863982,2921.02931525,2794.04343354,2889.57248025,539375.5174845909,1161504,182.02538787
2022-04-26,0.0891203417893533,250.37127151041295,4839.858461963816,13596912.811627856,0.04067933,397799,255994,268757,3007.61843737,3039.09033658,2766.28948208,2809.36166181,679301.8830391612,1125250,178.04588608
2022-04-25,0.1170612482975574,352.0713786073484,5594.554909797786,16826086.244871475,0.05264415,386571,250862,264010,2922.44034829,3026.63450613,2797.42459137,3007.58264351,1037513.9287310246,1149227,181.20892463
2022-04-24,0.0829061059473389,242.24169316377024,3510.8421377708232,10258259.438991446,0.03799639,392921,272457,234711,2933.68136339,2967.97040366,2912.72212913,2921.88000384,452292.91669887793,1071778,168.17479994
2022-04-23,0.0730095381711561,214.16842848195276,3445.3316634913585,10106642.042293737,0.03366547,377315,252413,237712,2962.75712812,2979.48944821,2915.85410004,2933.43080708,393417.3767773932,1051478,165.0412808
2022-04-22,0.1687479151154673,499.9335462523753,5752.443217010976,17042221.440945804,0.07465359,403596,259555,273715,2983.99320068,3034.57811395,2932.02543651,2962.60576559,922407.7305686272,1144822,178.48799501
2022-04-21,0.1065485042837191,317.97958997492765,6232.939637814506,18601364.737070046,0.04835665,385440,242232,266276,3076.79528277,3180.80854395,2916.63753878,2984.36465263,1130046.2046272878,1119925,178.04848967
2022-04-20,0.1377776643979443,423.9047323657053,7483.310608863873,23024129.453215014,0.06150383,491984,353693,259560,3102.41300884,3168.67907769,3036.75630161,3076.7304281,858158.6079201148,1241534,193.26494396
2022-04-19,0.1065274083950318,330.49623722371285,4386.767256457424,13609737.565933164,0.04840697,484630,343328,259544,3055.91352974,3131.55491181,3030.71061645,3102.4526195,736810.5535720318,1214496,189.49851771
2022-04-18,0.0992538756718045,303.36378145003755,3894.660806611344,11903807.501337742,0.04484531,388779,256822,247401,2987.94950498,3070.61556881,2882.48242689,3056.44267689,1174040.939452853,1103439,173.76992126
2022-04-17,0.1117056057029399,333.7152515165501,3006.3669176346034,8981379.992132857,0.05046543,374226,250941,222509,3060.03800063,3083.35625824,2982.83023296,2987.45304156,516580.404928137,1043251,162.22220494
2022-04-16,0.1640527555470136,501.98489910463576,3773.548939082457,11546679.463782988,0.07265062,387047,260778,234076,3041.65729514,3086.72223343,3010.67324819,3059.89922224,389789.2323790533,1059286,165.41005621
2022-04-15,0.0777976278850487,236.4809535510899,4174.605838177334,12689522.754740028,0.03567884,387662,252506,244641,3022.16551122,3061.49494157,2993.7620471,3039.69362537,518035.8025543743,1110994,173.02507398
2022-04-14,0.1140980722153981,344.7646090771645,5151.445376990763,15565872.56117463,0.05141719,398326,271873,236387,3118.88658621,3145.45430043,2976.42495452,3021.65148265,926395.1577676334,1117285,174.35783396
2022-04-13,0.0993887145712855,309.96808056339586,4853.149610566768,15135737.25108814,0.04495069,351692,216835,241440,3028.29365958,3129.59876525,2997.75123276,3118.74524085,959577.0131309656,1067983,169.19882763
2022-04-12,0.0975471544889977,295.39060437116336,4917.4889076318295,14891054.772670925,0.04441509,355230,216732,246910,2980.05205109,3086.45217643,2950.52095741,3028.18268681,1363367.7223979249,1112524,172.5913745
2022-04-11,0.102315104114056,304.88044296093835,4876.599347903934,14531381.091833545,0.04636149,377561,241430,247659,3203.66771485,3214.68737295,2950.20371286,2979.81852827,1560646.681355383,1113264,172.67938576
2022-04-10,0.1902939122625162,609.7066964467949,4403.816407427188,14109943.516356606,0.0828986,404291,271664,249895,3259.42732866,3308.77995622,3193.32164922,3204.02628333,534540.470466721,1104239,172.510389
2022-04-09,0.0771549756077098,251.47427528760625,3749.205364705103,12219933.900146382,0.03560304,400282,262009,248403,3192.8749668,3269.53731532,3182.20333802,3259.33970307,454088.1686500692,1085399,168.82858921
2022-04-08,0.103307514346542,329.85851635343266,5748.037960622567,18353352.95430652,0.0465059,373735,234259,257973,3227.42984209,3314.81792962,3174.10076158,3192.97699146,1081889.012927879,1104419,174.25355002
2022-04-07,0.2309883122106985,745.464829382615,7287.407288889781,23518531.215979982,0.09909135,382723,235159,266252,3168.81058292,3269.51227738,3143.49438826,3227.28376275,1005032.66280442,1127793,175.61398318
2022-04-06,0.1164727972737117,369.0591596903733,6090.201567029587,19297593.30318955,0.05243923,379408,232972,263429,3407.23161798,3407.85719109,3162.39531693,3168.62965713,1761152.9748907448,1127174,175.6269866
2022-04-05,0.4905393727210126,1671.486972608984,13519.948648642649,46068510.0794165,0.18902823,382082,235761,265291,3520.46203745,3553.94546218,3396.44406107,3407.44711956,901959.1859537136,1087129,168.91376631
2022-04-04,0.1247259046433915,439.09206091383487,6549.428271787666,23056974.137721386,0.05597466,367348,225083,258592,3522.52130322,3547.86646977,3407.06384932,3520.45601248,960340.6737162038,1105170,174.78570299
2022-04-03,0.1667855532244287,587.4125703356574,5949.87631421681,20955245.051772464,0.07349274,369819,229806,254843,3445.14572522,3581.08138853,3413.18955942,3521.96313757,782370.5591411294,1060779,165.07609711
2022-04-02,0.2295474689135477,790.8038680995778,6305.861215534577,21724044.54967849,0.09862944,372531,227938,262422,3456.38910953,3531.96309905,3244.35150385,3445.05592609,997798.9419405096,1094668,172.19883593
2022-04-01,0.1181876785783544,408.51465709936895,6737.810808296065,23289182.976266675,0.05305585,396142,242788,277979,3282.72303839,3482.83363141,3211.86348532,3456.49108277,1212966.5742807789,1159493,180.2974654
2022-03-31,0.1110429077334534,364.51493118747743,5387.723293140476,17686006.477517806,0.05020479,408489,250515,282353,3386.43648964,3446.72463766,3261.6968973,3282.64937066,1032473.4548116942,1167121,181.96460867
2022-03-30,0.1069212258230945,362.0990944421714,5425.74245457008,18374802.70500146,0.04825821,400116,252646,267650,3401.62166773,3448.87127598,3333.31385364,3386.59692362,799857.2823358028,1152200,180.20018768
2022-03-29,0.1343014692729058,456.8548359465994,5020.956330655914,17079844.272408206,0.05986656,422373,259368,289062,3334.27034984,3483.36157829,3330.97428682,3401.7113768,1107356.8601461523,1199899,185.97318661
2022-03-28,0.3633175673035709,1211.3237792399018,9491.674006646688,31645842.270648167,0.14726615,431653,273124,287095,3296.45305721,3432.2977698,3275.94566441,3334.06333261,1256918.8123446382,1218023,188.46093146
2022-03-27,0.3388686209579607,1117.1834852351444,6173.841299332016,20353945.787538946,0.13890326,416042,274481,256969,3146.32083318,3300.31917941,3127.2786926,3296.80417761,734835.7910094577,1122675,175.55512119
2022-03-26,0.0766267744272567,241.10174421681333,3356.956897754505,10562472.051823389,0.03518674,428522,293188,248614,3103.63765779,3154.48563056,3086.04739297,3146.442559,420952.6328264413,1123878,175.41407835
2022-03-25,0.092642417333355,287.54353289873626,4824.857088016395,14975391.324555157,0.04197554,424512,279374,265426,3112.24256457,3195.12825727,3077.25617818,3103.79997819,1150467.1586275685,1146814,178.52023661
2022-03-24,0.1068622387526495,332.54253224949497,5208.513791611844,16208273.247280028,0.04831459,422874,277583,268166,3037.27492819,3130.45219021,3001.8575139,3111.88064307,1309441.507462267,1151969,179.32269614
2022-03-23,0.0892463093013257,271.077985920785,4006.965149538944,12170811.89009638,0.04063427,427010,285902,256892,2970.91227594,3064.19500229,2921.57253761,3037.41396191,1044536.5500391804,1164437,180.81319876
2022-03-22,0.1176500616969874,349.489138932006,4425.4067111894365,13146032.892876253,0.05315594,478234,342470,252930,2891.08791952,3054.63047073,2887.62501815,2970.58185853,1280030.1579244875,1220571,189.35324232
2022-03-21,0.0941926434903071,272.3267520527708,3530.2898333718126,10206660.822997233,0.04297596,447775,315996,239994,2862.52913372,2962.9372941,2831.67709153,2891.16795072,978943.0590446476,1162829,181.49352271
2022-03-20,0.0941174032373698,269.4234627245051,2850.9764552590395,8161295.597846875,0.04293389,412804,281742,236743,2952.30449291,2965.43395471,2818.87003952,2862.63170739,785435.879624191,1119066,174.14659197
2022-03-19,0.0839069056558347,247.7408359827379,3239.6347107313,9565241.44517129,0.03841175,405644,267059,250412,2940.13298763,2988.2135044,2892.95808841,2952.56789708,707283.9898184419,1127607,174.84989921
2022-03-18,0.2782492027944447,817.9971153152366,6759.52765689266,19871662.05222331,0.11634947,528726,393987,259153,2813.627604,2986.27664849,2767.62940896,2939.80039152,1330089.161512023,1265944,197.24898722
2022-03-17,0.2551034557612701,717.8652259890447,7221.239128773043,20320683.009283684,0.107971,411123,263626,271410,2775.01423745,2837.65364613,2747.873693,2814.0160777,952176.774454508,1174532,182.77808901
2022-03-16,0.1073382072982489,297.84708498074184,4317.314364018798,11979886.10612338,0.04855488,469867,331938,251887,2618.87790441,2789.81237546,2604.58745903,2774.84683672,1476540.0444255045,1236011,193.39868565
2022-03-15,0.0940976534282621,246.44527204518303,3899.120515910246,10211942.394642582,0.04273619,461552,316306,258833,2590.13251336,2670.55149462,2507.7619784,2619.03738368,1011249.6159281136,1190207,185.82466823
2022-03-14,0.0997755459582375,258.4281725545603,3497.4882494317167,9058827.8736155,0.0450629,401014,265086,244711,2516.08299132,2609.95295351,2499.06306041,2590.09529913,825760.2619705733,1097913,170.00820688
2022-03-13,0.1741825624752136,438.21909710772985,3535.0268243213864,8893635.741672847,0.07631852,391872,267797,227016,2569.16586743,2603.56080806,2492.90084713,2515.86089262,607467.1624599335,1041827,164.66366366
2022-03-12,0.0780106096026201,200.38836962475196,2594.381549532078,6664271.584897466,0.03558182,427728,294171,242120,2557.34629081,2617.1212515,2553.55617054,2568.73226149,419669.0348891149,1120627,172.16577047
2022-03-11,0.0975584554889756,249.4607163456264,3299.893807881306,8437955.162908358,0.0442314,415769,286100,240451,2607.63495292,2678.07288751,2523.45624548,2557.03839401,1032830.6142900456,1119334,176.80208498
2022-03-10,0.0987841599116092,257.6052000326204,3539.7276705844524,9230753.750984196,0.04485765,424326,294330,239698,2728.14083574,2734.08213153,2552.29398933,2607.75816956,1202949.245057281,1229591,189.75169753
2022-03-09,0.0916089891187764,249.9070573158292,3998.865184740117,10908805.35342895,0.04167985,417958,274304,256879,2577.08558239,2775.50890027,2568.23207639,2727.97527535,1190101.4408105894,1178322,181.05746773
2022-03-08,0.2250610698565252,579.9256431261404,4800.109571572898,12368672.343666311,0.09610888,432726,278565,263252,2491.82112648,2625.61118119,2480.6246551,2576.74791778,1180474.9174426058,1195626,187.05037547
2022-03-07,0.1348414261137723,336.01153022759706,4425.694420000482,11028393.84930098,0.05995355,435982,272510,276264,2551.26597292,2649.50415781,2445.4478007,2491.90133857,1332105.608339214,1174568,182.21656841
2022-03-06,0.0972291737404242,248.05954443732253,4960.952453733115,12656814.393318364,0.04416328,424416,277847,253693,2666.16934096,2676.64448494,2535.0957615,2551.2871795,661049.5675544733,1123245,174.93303224
2022-03-05,0.0913170202534161,243.4473729768474,3761.3135011779736,10027505.149237176,0.04156615,406216,274639,236331,2622.67651271,2685.9719439,2589.93634402,2665.95835367,519432.5365419447,1077981,169.06853827
2022-03-04,0.1017426705035561,266.84658264345984,4983.6883647420345,13071017.327433938,0.04600473,430111,286439,261280,2834.4054224,2836.80329912,2574.62490667,2622.75976562,1348915.7236873116,1167450,179.71828818
2022-03-03,0.1143024880090928,324.0007522606209,5167.035519897334,14646430.05208169,0.05161503,438497,297027,263716,2948.66605092,2972.80212868,2785.04158931,2834.5905492,1006445.115047709,1167187,180.93117346
2022-03-02,0.1100273993996999,324.4142631185006,5619.727323857169,16569688.174425757,0.04983955,446420,304933,267579,2977.59578513,3045.92997331,2915.20411348,2948.4861488,1354284.7079244796,1191369,186.03513429
2022-03-01,0.1123028795123952,334.39490932122965,6104.056645786825,18175539.90976914,0.05094059,422165,268940,279646,2922.18898359,3037.85578659,2854.80315712,2977.61652037,1588258.7753699012,1161564,178.83972286
2022-02-28,0.136003581672018,397.4749852048088,7428.106664142582,21708888.472878147,0.06078721,400977,256087,259806,2617.85314497,2953.10441939,2569.56192633,2922.53321801,1741614.0299677877,1108112,172.49564134
2022-02-27,0.1029367425695,269.3832245426755,4587.011262525472,12004109.068036558,0.04686822,415768,282124,244149,2780.92304848,2837.58271394,2559.0683894,2616.97832881,1480699.6715571804,1125065,173.40705919
2022-02-26,0.2027185994751675,563.2834136416201,5447.889320258554,15137760.92278534,0.08781972,447055,302141,260416,2769.72494363,2880.69802663,2728.92153889,2778.64692781,932565.1821706392,1167802,180.77430341
2022-02-25,0.1814094382802974,502.31623622906574,6433.46082603483,17814022.570687454,0.07975834,422601,281706,258721,2598.2884045,2837.11726064,2572.93430034,2768.96417844,1516700.3387347246,1137898,176.96702955
2022-02-24,0.1485918992007268,386.1515441546703,8945.247049478083,23246361.2052956,0.06591692,411860,262850,279491,2581.08913922,2742.37658083,2301.05162577,2598.73886956,3389407.204423179,1181182,182.14063223
2022-02-23,0.3800787881593748,981.2399993236196,9935.231552248488,25649541.372249424,0.15346805,408227,254703,274375,2638.9000566,2755.93176527,2577.89794578,2581.67524706,1191066.208434228,1147632,176.91259442
2022-02-22,0.1455535344143282,383.96066872673407,8819.960158418568,23266475.899716634,0.06508421,388267,249067,259406,2569.78999195,2668.19625657,2501.12895142,2637.93435365,1562451.8143750506,1129213,174.71963484
2022-02-21,0.1221573455572215,313.91065294561974,9088.069083611825,23353828.515495576,0.05506711,378156,241992,251635,2623.23492841,2760.13004048,2559.63976631,2569.72392052,1797327.056122147,1134349,176.30540877
