date,transactions_count_total,transactions_count_mean
2021-10-12,1203566,189.44844955
2021-10-11,1183486,185.44124099
2021-10-10,1137901,178.49427451
2021-10-09,1191856,187.72342101
2021-10-08,1287034,200.56630824
2021-10-07,1344295,212.57036686
2021-10-06,1337833,208.15823868
2021-10-05,1235674,192.74278584
2021-10-04,1121513,176.17232171
2021-10-03,1130224,177.62439101
2021-10-02,1117899,174.99984346
2021-10-01,1207263,186.16237471
2021-09-30,1116157,176.1055538
2021-09-29,1135869,177.14737991
2021-09-28,1108122,174.28782636
2021-09-27,1133903,175.68995971
2021-09-26,1088537,170.03077163
2021-09-25,1121078,170.55804047
2021-09-24,1152685,178.57242448
2021-09-23,1193053,186.09468102
2021-09-22,1174030,182.38775827
2021-09-21,1193295,183.69689039
2021-09-20,1174559,182.61178483
2021-09-19,1128226,173.35986478
2021-09-18,1143196,177.21221516
2021-09-17,1187578,183.63661667
2021-09-16,1224358,188.59488601
2021-09-15,1207590,187.10722033
2021-09-14,1231240,190.56492803
2021-09-13,1267491,197.67482845
2021-09-12,1211328,185.27500765
2021-09-11,1249438,195.34677924
2021-09-10,1244706,192.70877845
2021-09-09,1219850,188.65604702
2021-09-08,1178449,181.43941493
2021-09-07,1308071,203.84463145
2021-09-06,1206493,186.79253754
2021-09-05,1136467,174.06448154
2021-09-04,1189085,184.95644735
2021-09-03,1198777,185.39699969
2021-09-02,1261258,192.8234215
2021-09-01,1225104,189.79147947
2021-08-31,1206314,187.22862021
2021-08-30,1198993,185.25849815
2021-08-29,1147150,176.78378795
2021-08-28,1131721,175.18900929
2021-08-27,1119072,174.01212875
2021-08-26,1175063,180.66774293
2021-08-25,1184780,184.00062121
2021-08-24,1247051,191.58872331
2021-08-23,1245624,194.35543767
2021-08-22,1183893,181.55083576
2021-08-21,1186758,184.53708599
2021-08-20,1260054,195.08499768
2021-08-19,1255453,191.23427266
2021-08-18,1201544,187.77058915
2021-08-17,1252163,192.16743401
2021-08-16,1253968,192.91815385
2021-08-15,1125295,175.27959502
2021-08-14,1159942,178.45261538
2021-08-13,1197050,184.90114303
2021-08-12,1195283,183.60721966
2021-08-11,1234409,192.84627402
2021-08-10,1212289,186.30536345
2021-08-09,1218594,187.33189854
2021-08-08,1184278,182.30880542
2021-08-07,1198433,182.99480837
2021-08-06,1212021,187.8811037
2021-08-05,1159663,182.65285872
2021-08-04,1223841,193.58446694
2021-08-03,1219663,192.19398046
2021-08-02,1269470,198.47873671
2021-08-01,1190618,188.56794425
2021-07-31,1212322,192.49317244
2021-07-30,1242337,198.23472156
2021-07-29,1259128,198.10069226
2021-07-28,1300283,206.68939755
2021-07-27,1318124,209.99267166
2021-07-26,1260619,198.89854844
2021-07-25,1128848,176.35494454
2021-07-24,1225509,189.79541583
2021-07-23,1203397,189.63079105
2021-07-22,1202844,187.30052943
2021-07-21,1195171,186.33785469
2021-07-20,1192750,188.16059315
2021-07-19,1195218,185.73706294
2021-07-18,1168843,183.46303563
2021-07-17,1164624,183.20339783
2021-07-16,1199018,189.14939265
2021-07-15,1259972,196.04356621
2021-07-14,1223130,191.41314554
2021-07-13,1183412,187.63469161
2021-07-12,1191465,186.83785479
2021-07-11,1101766,171.53448544
2021-07-10,1139265,176.71242438
2021-07-09,1223691,191.02263503
2021-07-08,1262627,195.75612403
2021-07-07,1290979,202.03114241
2021-07-06,1355421,210.96046693
2021-07-05,1147895,178.82769902
2021-07-04,1105343,171.15871787
2021-07-03,1122543,174.93267882
2021-07-02,1181574,183.55973279
2021-07-01,1211710,190.82047244
2021-06-30,1212214,187.79457785
2021-06-29,1264320,197.36497034
2021-06-28,1404100,217.15125271
2021-06-27,1104703,171.32490695
2021-06-26,1150460,179.00420103
2021-06-25,1227331,193.52428256
2021-06-24,1207012,188.06668744
2021-06-23,1201974,186.96126925
2021-06-22,1297644,201.59142458
2021-06-21,1209567,191.50839139
2021-06-20,1057288,163.43917143
2021-06-19,1050189,163.42810458
2021-06-18,1170182,182.69820453
2021-06-17,1218956,188.34301607
2021-06-16,1201109,187.70260978
2021-06-15,1224101,188.17847809
2021-06-14,1188556,184.81666926
2021-06-13,1124736,173.75807199
2021-06-12,1131777,175.90565744
2021-06-11,1183286,183.34149365
2021-06-10,1188556,183.93005262
2021-06-09,1194275,185.53285692
2021-06-08,1221063,188.5811583
2021-06-07,1225549,190.56896284
2021-06-06,1134526,173.68738518
2021-06-05,1176676,182.88405347
2021-06-04,1301803,199.69366467
2021-06-03,1337711,208.88678951
2021-06-02,1314178,201.99477405
2021-06-01,1274354,196.72028404
2021-05-31,1297889,202.06897089
2021-05-30,1280282,199.51410316
2021-05-29,1293425,200.00386578
2021-05-28,1305078,201.93068235
2021-05-27,1291385,200.99377432
2021-05-26,1326432,206.25594775
2021-05-25,1289446,201.35009369
2021-05-24,1312739,202.3645753
2021-05-23,1264253,195.88673691
2021-05-22,1283663,198.64794181
2021-05-21,1367394,213.32199688
2021-05-20,1459146,225.76914745
2021-05-19,1461174,227.49089211
2021-05-18,1425053,220.49404301
2021-05-17,1446627,225.36641221
2021-05-16,1425115,220.67435739
2021-05-15,1472680,227.47605808
2021-05-14,1531689,236.48124132
2021-05-13,1588560,242.97338636
2021-05-12,1624077,252.22503494
2021-05-11,1716051,266.17822243
2021-05-10,1716489,263.3863741
2021-05-09,1716600,264.9891942
2021-05-08,1710882,263.78075856
2021-05-07,1527890,236.99239957
2021-05-06,1532197,236.9621095
2021-05-05,1518877,233.0280761
2021-05-04,1536119,236.18065806
2021-05-03,1488804,228.80036883
2021-05-02,1417458,220.85665316
2021-05-01,1427568,219.99815072
2021-04-30,1441230,223.41187413
2021-04-29,1530717,236.07603331
2021-04-28,1517604,234.81417298
2021-04-27,1448293,223.226418
2021-04-26,1448466,223.83959203
2021-04-25,1389350,213.45060685
2021-04-24,1389103,213.70815385
2021-04-23,1537100,238.31007752
2021-04-22,1577266,245.79491974
2021-04-21,1565355,240.12195122
2021-04-20,1555560,236.40729483
2021-04-19,1476842,230.7565625
2021-04-18,1396766,214.85402246
2021-04-17,1453000,224.67914025
2021-04-16,1426977,221.82138971
2021-04-15,1197340,184.20615385
2021-04-14,1386341,214.96991782
2021-04-13,1350467,208.59854804
2021-04-12,1347983,206.87277471
2021-04-11,1256904,192.01099908
2021-04-10,1315016,199.78972957
2021-04-09,1300882,201.46848382
2021-04-08,1284449,198.98512781
2021-04-07,1312638,200.80128499
2021-04-06,1335799,206.04642912
2021-04-05,1296946,199.22365591
2021-04-04,1197875,182.57506478
2021-04-03,1293333,198.15121802
2021-04-02,1358619,210.50805702
2021-04-01,1368006,209.94567219
2021-03-31,1354603,209.95086795
2021-03-30,1300973,199.59696226
2021-03-29,1269901,195.03931808
2021-03-28,1211918,186.64993069
2021-03-27,1230764,189.78627602
2021-03-26,1265836,193.58250497
2021-03-25,1349663,207.19419711
2021-03-24,1309468,201.95373226
2021-03-23,1298959,199.68624135
2021-03-22,1307460,201.45762712
2021-03-21,1206064,187.83117894
2021-03-20,1262309,193.39803892
2021-03-19,1291231,198.4677221
2021-03-18,1299760,199.9323181
2021-03-17,1272298,196.22115978
2021-03-16,1308992,200.76564417
2021-03-15,1321388,205.28009943
2021-03-14,1277890,195.93529592
2021-03-13,1293352,198.61056511
2021-03-12,1325679,204.89629057
2021-03-11,1284767,200.27544817
2021-03-10,1256065,192.29409063
2021-03-09,1275347,198.25073838
2021-03-08,1216417,187.14107692
2021-03-07,1180104,182.19916628
2021-03-06,1160519,176.8275179
2021-03-05,1208640,185.23218391
2021-03-04,1234903,189.54765925
2021-03-03,1235048,192.73533084
2021-03-02,1240182,189.34076336
2021-03-01,1185925,183.12615812
2021-02-28,1179859,182.4430184
2021-02-27,1202432,185.30312837
2021-02-26,1236241,188.96988688
2021-02-25,1232758,189.21841903
2021-02-24,1285208,198.67181945
2021-02-23,1302882,200.3817287
2021-02-22,1312178,201.99784483
2021-02-21,1233518,190.21094834
2021-02-20,1337507,205.9287144
2021-02-19,1323618,201.24950585
2021-02-18,1298425,201.39987591
2021-02-17,1258503,192.1672011
2021-02-16,1217916,187.80508867
2021-02-15,1210500,186.34544335
2021-02-14,1206665,183.97087971
2021-02-13,1252364,194.98116145
2021-02-12,1290300,197.77743716
2021-02-11,1270521,194.95488722
2021-02-10,1320357,202.26056985
2021-02-09,1327544,204.70994603
2021-02-08,1275739,197.23855906
2021-02-07,1230638,187.76899603
2021-02-06,1227828,188.34606535
2021-02-05,1316904,204.26617031
2021-02-04,1309863,201.02255985
2021-02-03,1314906,202.79241209
2021-02-02,1302891,200.62996612
2021-02-01,1300451,200.40853753
2021-01-31,1244924,187.57330119
2021-01-30,1218241,190.64804382
2021-01-29,1293963,200.52115295
2021-01-28,1190834,183.26161896
2021-01-27,1140980,176.40383426
2021-01-26,1194595,183.38885477
2021-01-25,1207263,185.0495095
2021-01-24,1117744,172.4647431
2021-01-23,1140666,174.38709677
2021-01-22,1182794,182.50177442
2021-01-21,1178190,181.87557888
2021-01-20,1213930,184.54393433
2021-01-19,1252236,191.67855503
2021-01-18,1217953,187.49276478
2021-01-17,1133096,174.48352325
2021-01-16,1193339,183.36493546
2021-01-15,1227187,186.47424404
2021-01-14,1184604,184.92101155
2021-01-13,1126532,171.70126505
2021-01-12,1165508,177.8044241
2021-01-11,1280285,196.12208946
2021-01-10,1210603,184.71208422
2021-01-09,1231759,190.20367511
2021-01-08,1288953,195.50326103
2021-01-07,1298568,201.76631448
2021-01-06,1280434,197.44548959
2021-01-05,1258441,192.65783833
2021-01-04,1275169,195.66809882
2021-01-03,1234419,190.61442248
2021-01-02,1170839,177.37297379
2021-01-01,1136712,173.67639419
2020-12-31,1163876,179.00276838
2020-12-30,1227653,187.59978606
2020-12-29,1206703,188.25319813
2020-12-28,1256783,190.50826133
2020-12-27,1177372,180.91149355
2020-12-26,1139562,173.10679022
2020-12-25,1140417,177.22097902
2020-12-24,1142743,176.62179289
2020-12-23,1254308,190.1330908
2020-12-22,1147101,176.42279299
2020-12-21,1146949,176.3451722
2020-12-20,1074305,164.21660043
2020-12-19,1162872,178.51888241
2020-12-18,1193950,183.93930057
2020-12-17,1342281,205.24174312
2020-12-16,1261767,193.07834736
2020-12-15,1215285,187.283865
2020-12-14,1241593,190.31161864
2020-12-13,1142703,176.15276707
2020-12-12,1092064,168.24279772
2020-12-11,1122160,173.01264261
2020-12-10,1092429,170.02785992
2020-12-09,1150822,174.28774799
2020-12-08,1149816,177.33127699
2020-12-07,1102501,170.53379737
2020-12-06,1034515,157.74855139
2020-12-05,1055722,162.54380293
2020-12-04,1134337,175.89347186
2020-12-03,1114178,169.87010215
2020-12-02,1071389,166.33892253
2020-12-01,1172361,179.83755177
2020-11-30,1183915,180.20015221
2020-11-29,993930,152.63052826
2020-11-28,992335,150.37657221
2020-11-27,1102889,171.86987689
2020-11-26,1173330,179.60048982
2020-11-25,1205924,186.41582934
2020-11-24,1240072,188.8338663
2020-11-23,1213632,188.13083243
2020-11-22,1148006,176.37210017
2020-11-21,1172183,178.52314956
2020-11-20,1162871,180.23419095
2020-11-19,1122748,169.8816765
2020-11-18,1120798,173.60563817
2020-11-17,1173012,179.77195402
2020-11-16,1105512,170.70907968
2020-11-15,1037428,158.48273755
2020-11-14,1067063,163.10959951
2020-11-13,1156377,176.97842057
2020-11-12,1099253,168.80420762
2020-11-11,1096582,167.98131127
2020-11-10,1157455,179.39476131
2020-11-09,1147695,176.37851544
2020-11-08,1016465,155.47032732
2020-11-07,1131722,174.11107692
2020-11-06,1171971,179.22786359
2020-11-05,1128431,173.2316549
2020-11-04,1137324,174.24911904
2020-11-03,1119359,171.73350721
2020-11-02,1156870,178.69477912
2020-11-01,1050753,161.38120104
2020-10-31,1089587,166.96092553
2020-10-30,1111013,171.16207056
2020-10-29,1107849,169.75927061
2020-10-28,1139608,173.95939551
2020-10-27,1078466,164.77708174
2020-10-26,1086139,167.97695639
2020-10-25,965206,148.97453311
2020-10-24,1012156,153.77635977
2020-10-23,1132837,174.98254557
2020-10-22,1189043,181.86647293
2020-10-21,1159354,178.00614156
2020-10-20,1105678,169.9735588
2020-10-19,1128930,171.20564149
2020-10-18,995711,154.37379845
2020-10-17,1051772,161.14171901
2020-10-16,1161135,178.74615148
2020-10-15,1249576,190.33907083
2020-10-14,1093927,167.31829306
2020-10-13,1127396,171.49315485
2020-10-12,1092162,169.14387486
2020-10-11,1004701,152.94580606
2020-10-10,1036351,159.21815947
2020-10-09,1049571,164.5611477
2020-10-08,1019446,161.79114426
2020-10-07,1035384,163.38709168
2020-10-06,1083502,167.41378245
2020-10-05,1027690,159.43065467
2020-10-04,985452,154.62921701
2020-10-03,956528,150.04360784
2020-10-02,1002138,157.54409684
2020-10-01,1018741,158.55891051
2020-09-30,1079040,168.49469082
2020-09-29,1088234,170.38265226
2020-09-28,1080187,168.67379763
2020-09-27,966479,151.77119975
2020-09-26,984559,153.21490819
2020-09-25,1034790,160.38282703
2020-09-24,1087537,166.97942576
2020-09-23,1084100,166.09468362
2020-09-22,1081497,167.96039758
2020-09-21,1133662,172.6301203
2020-09-20,1095309,166.13210981
2020-09-19,1090001,167.02436408
2020-09-18,1244808,193.44335664
2020-09-17,1406016,213.35599393
2020-09-16,1035013,160.36767896
2020-09-15,1089837,166.36192948
2020-09-14,1079688,167.18612574
2020-09-13,1042047,159.21268144
2020-09-12,1034584,159.1422858
2020-09-11,1074413,163.50829402
2020-09-10,1120964,172.19109063
2020-09-09,1052603,162.18844376
2020-09-08,1026700,157.39690327
2020-09-07,1051480,162.51622875
2020-09-06,1026667,155.2967781
2020-09-05,1040906,159.11128095
2020-09-04,1141207,172.72695626
2020-09-03,1149636,177.87962247
2020-09-02,1181212,181.97689108
2020-09-01,1245701,190.73664064
2020-08-31,1235856,187.47815534
2020-08-30,1142415,174.92191089
2020-08-29,1130992,173.78488015
2020-08-28,1131912,173.26067657
2020-08-27,1136576,174.93858704
2020-08-26,1166218,177.53356675
2020-08-25,1138199,177.15159533
2020-08-24,1162182,178.35819521
2020-08-23,1122524,170.67416755
2020-08-22,1102479,170.76812268
2020-08-21,1256752,193.64437596
2020-08-20,1182994,181.05203551
2020-08-19,1216891,187.01260181
2020-08-18,1229256,187.35802469
2020-08-17,1181976,184.74148171
2020-08-16,1152369,177.15126826
2020-08-15,1107833,171.09389961
2020-08-14,1201546,184.7395449
2020-08-13,1209139,186.62432474
2020-08-12,1229214,188.90640848
2020-08-11,1254244,193.9152752
2020-08-10,1289980,199.00956495
2020-08-09,1229151,188.23139357
2020-08-08,1182406,183.12002478
2020-08-07,1249695,192.76492365
2020-08-06,1215885,186.6285495
2020-08-05,1182699,183.16540189
2020-08-04,1164208,181.76549571
2020-08-03,1176793,181.71602841
2020-08-02,1125886,173.5871107
2020-08-01,1171566,179.77075341
2020-07-31,1218838,188.12131502
2020-07-30,1164479,182.3487316
2020-07-29,1163851,178.72404791
2020-07-28,1222353,188.75123533
2020-07-27,1261456,195.75667287
2020-07-26,1137893,175.38424784
2020-07-25,1175506,184.97340677
2020-07-24,1146282,176.29683174
2020-07-23,1147143,175.88822447
2020-07-22,1138040,176.16718266
2020-07-21,1120095,175.56347962
2020-07-20,1143700,177.70354257
2020-07-19,1082448,167.79538056
2020-07-18,1071509,164.19077536
2020-07-17,1078101,167.04384878
2020-07-16,1068620,166.60742127
2020-07-15,1111360,171.90409899
2020-07-14,1098661,171.50499532
2020-07-13,1151834,177.39627291
2020-07-12,997960,153.74518564
2020-07-11,982930,150.45614572
2020-07-10,1034806,161.53699657
2020-07-09,1070343,166.46080871
2020-07-08,1092210,167.87734399
2020-07-07,1064506,163.9719655
2020-07-06,1020012,157.96995509
2020-07-05,880075,135.52125038
2020-07-04,946287,147.23619107
2020-07-03,1022098,157.85297297
2020-07-02,1039119,161.30378764
2020-07-01,1044438,162.964269
2020-06-30,1111318,171.52616144
2020-06-29,1056189,165.21022994
2020-06-28,997731,152.97930083
2020-06-27,1017138,159.8017282
2020-06-26,1017505,157.80164392
2020-06-25,1041742,161.5103876
2020-06-24,1070862,165.18000925
2020-06-23,1119442,173.77243092
2020-06-22,1092083,169.18404338
2020-06-21,987058,151.73835511
2020-06-20,941415,145.66223116
2020-06-19,945942,145.46240197
2020-06-18,913845,141.68139535
2020-06-17,879736,137.1159601
2020-06-16,904928,140.62595183
2020-06-15,912281,141.17626122
2020-06-14,785017,120.29068342
2020-06-13,833267,128.43202836
2020-06-12,889318,136.69197664
2020-06-11,925331,143.28445339
2020-06-10,939890,147.50313873
2020-06-09,923075,142.44984568
2020-06-08,966206,150.71065356
2020-06-07,943786,145.96133622
2020-06-06,946196,147.03900544
2020-06-05,901995,139.11088834
2020-06-04,930407,144.76536487
2020-06-03,898364,140.34744571
2020-06-02,980902,151.88943945
2020-06-01,929874,145.27011404
2020-05-31,850103,131.29003861
2020-05-30,881950,136.94875776
2020-05-29,949269,147.53947777
2020-05-28,907265,141.47278965
2020-05-27,896217,139.07774674
2020-05-26,916975,141.5521766
2020-05-25,875607,137.60914663
2020-05-24,825755,128.80283887
2020-05-23,868425,133.33717181
2020-05-22,916282,144.22823863
2020-05-21,867704,134.42354764
2020-05-20,855377,132.51386522
2020-05-19,848038,132.79642969
2020-05-18,857645,133.88151733
2020-05-17,808464,124.93648586
2020-05-16,875030,136.68072477
2020-05-15,888691,138.36073486
2020-05-14,820300,127.07978311
2020-05-13,856962,132.16563849
2020-05-12,880678,137.6489528
2020-05-11,887554,137.92602953
2020-05-10,879153,135.40012321
2020-05-09,894382,139.79087215
2020-05-08,887756,136.87264878
2020-05-07,877129,135.88365608
2020-05-06,833506,130.52082681
2020-05-05,785518,120.7374731
2020-05-04,774035,118.33588136
2020-05-03,789689,122.98536054
2020-05-02,765990,118.37273992
2020-05-01,827138,127.74332046
2020-04-30,899459,141.04735769
2020-04-29,897881,137.58519767
2020-04-28,838453,130.60015576
2020-04-27,841193,130.35688827
2020-04-26,801949,124.17915763
2020-04-25,792299,123.44951698
2020-04-24,846807,130.76080914
2020-04-23,826397,128.04415866
2020-04-22,790519,121.97484956
2020-04-21,812963,126.29532391
2020-04-20,828885,127.59929187
2020-04-19,741675,114.33251118
2020-04-18,783111,121.52560521
2020-04-17,785639,121.89899147
2020-04-16,790334,122.17251507
2020-04-15,792152,122.03851487
2020-04-14,813972,125.57420549
2020-04-13,744306,114.33271889
2020-04-12,678530,103.10439143
2020-04-11,680523,106.1327199
2020-04-10,745643,114.45019186
2020-04-09,727502,112.28615527
2020-04-08,830223,127.68732698
2020-04-07,783472,119.54104364
2020-04-06,771300,119.89740401
2020-04-05,614001,94.36007377
2020-04-04,625952,96.43383146
2020-04-03,722688,110.72284357
2020-04-02,720554,111.1280074
2020-04-01,683007,104.22813978
2020-03-31,731749,113.06381335
2020-03-30,724004,112.0749226
2020-03-29,607984,92.49718546
2020-03-28,667726,102.91707768
2020-03-27,748776,114.2471773
2020-03-26,772649,119.27276937
2020-03-25,765389,120.07985566
2020-03-24,791900,124.74795211
2020-03-23,801238,124.26147643
2020-03-22,746195,118.44365079
2020-03-21,857503,133.06998759
2020-03-20,822158,127.74362958
2020-03-19,864017,133.29481641
2020-03-18,768437,117.65992957
2020-03-17,763100,117.23767092
2020-03-16,784094,120.85295931
2020-03-15,657653,100.97543375
2020-03-14,681830,105.05855162
2020-03-13,847947,132.8654027
2020-03-12,760781,117.98712779
2020-03-11,713065,109.21504059
2020-03-10,760588,117.04955371
2020-03-09,784085,121.92271808
2020-03-08,662565,101.12408425
2020-03-07,630992,96.48195719
2020-03-06,676799,103.04491474
2020-03-05,720114,112.35980652
2020-03-04,663966,101.58598531
2020-03-03,661419,101.74111675
2020-03-02,681477,104.31302617
2020-03-01,628500,96.76674365
2020-02-29,620465,95.1779414
2020-02-28,688694,105.93662513
2020-02-27,714482,109.70090588
2020-02-26,704929,107.9854473
2020-02-25,670257,103.81923792
2020-02-24,687702,106.11047678
2020-02-23,606290,92.81843233
2020-02-22,605859,92.80928309
2020-02-21,670542,103.55861004
2020-02-20,689600,106.41975309
2020-02-19,695837,106.12124447
2020-02-18,733983,113.26898148
2020-02-17,695366,107.85884908
2020-02-16,661490,100.96001221
2020-02-15,699151,108.02703956
2020-02-14,771827,118.87062991
2020-02-13,764763,118.00077149
2020-02-12,798162,123.49713755
2020-02-11,709280,108.55218855
2020-02-10,668760,101.45024272
2020-02-09,628631,96.84655677
2020-02-08,661649,102.31158188
2020-02-07,626252,96.2132432
2020-02-06,606505,93.07934316
2020-02-05,610780,94.60656753
2020-02-04,524476,79.87755102
2020-02-03,621191,95.21627836
2020-02-02,530094,81.0913263
2020-02-01,545761,84.11852651
2020-01-31,583358,89.89952227
2020-01-30,566052,87.73279603
2020-01-29,551529,84.19004732
2020-01-28,526284,80.82998003
2020-01-27,476541,72.73214286
2020-01-26,428839,66.02602002
2020-01-25,435515,67.09520875
2020-01-24,497135,76.31793061
2020-01-23,552533,84.03543726
2020-01-22,513767,79.38303461
2020-01-21,558962,85.05203895
2020-01-20,599266,91.94016569
2020-01-19,615368,93.66331811
2020-01-18,628211,96.41052793
2020-01-17,676556,103.30676439
2020-01-16,693649,106.17618246
2020-01-15,698399,107.67792168
2020-01-14,671748,102.94988506
2020-01-13,565389,86.45091743
2020-01-12,523951,80.42225633
2020-01-11,549612,84.19301471
2020-01-10,605095,92.36681423
2020-01-09,621399,95.16064319
2020-01-08,653831,100.66682063
2020-01-07,646478,98.95576305
2020-01-06,626525,95.12982083
2020-01-05,524664,80.86683107
2020-01-04,559074,85.09497717
2020-01-03,581641,89.18138608
2020-01-02,505639,89.03662617
2020-01-01,466526,93.67991968
