datetime,range_0d_1d,range_1d_1w,range_1w_1m,range_1m_3m,range_3m_6m,range_6m_12m,range_12m_18m,range_18m_2y,range_2y_3y,range_3y_5y,range_5y_7y,range_7y_10y,range_10y_inf,range_0d_1d_percent,range_1d_1w_percent,range_1w_1m_percent,range_1m_3m_percent,range_3m_6m_percent,range_6m_12m_percent,range_12m_18m_percent,range_18m_2y_percent,range_2y_3y_percent,range_3y_5y_percent,range_5y_7y_percent,range_7y_10y_percent,range_10y_inf_percent
2023-09-08 18:00:00,0.0345665,0.00193019,0.0,0.0032,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,77.33570428,4.31841821,0.0,7.15936683,0.0,0.0,11.18651068,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 17:00:00,0.00226598,0.00821803,0.01265559,0.05260324,0.01006482,0.00499741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49543335,9.0501885,13.93709624,57.92984907,11.08398463,5.50344821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 16:00:00,0.03255984,0.03260919,0.00196125,0.0,0.0,0.00179256,0.00347287,0.00201545,0.00040314,0.0,0.0,0.0,0.0,43.52087769,43.58684102,2.62149081,0.0,0.0,2.39601253,4.64198689,2.69393685,0.5388542,0.0,0.0,0.0,0.0
2023-09-08 15:00:00,0.0,0.00539689,0.01263426,0.00410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3831242,57.08152858,18.53534721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023-09-08 13:00:00,0.0837944,0.00201719,0.01587627,0.02172231,0.01428069,0.04600008,0.005,0.0,0.0,0.0,0.0,0.0,0.0,44.40827949,1.06904444,8.41390159,11.51211076,7.5682966,24.37853137,2.64983576,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 12:00:00,0.00965538,0.0,0.00505671,0.00503438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89673952,0.0,25.60817199,25.49508849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 11:00:00,0.01238955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 10:00:00,0.01747038,0.00234303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.17452422,11.82547578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 09:00:00,0.01647616,0.00337404,0.0,0.0,0.00262596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30504855,15.011639,0.0,0.0,11.68331245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 08:00:00,0.03175556,0.33792972,7.947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58804416,91.3904638,0.02149204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 07:00:00,0.0692043,0.00837956,0.0,0.00108877,0.0,0.00281123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.93007081,10.28370526,0.0,1.33617872,0.0,3.4500452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 06:00:00,0.00113695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 05:00:00,0.00122909,0.0,0.00014397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.51466068,0.0,10.48533932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 04:00:00,0.30661325,0.01067991,0.007403,0.00854389,0.00014165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.97063006,3.20350817,2.22057779,2.56279514,0.04248883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 03:00:00,0.15794665,0.00774122,0.0,9.267e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.27454187,4.66955892,0.0,0.0558992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 02:00:00,0.0012372,0.00904462,0.00419489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54614066,62.47704071,28.97681863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 01:00:00,0.02061461,0.00498255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.53475464,19.46524536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08 00:00:00,0.00480807,0.0,0.00200008,0.0197636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09466821,0.0,7.52709174,74.37824005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 23:00:00,0.26772058,0.0039318,0.0,3.862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5386266,1.44715872,0.0,0.01421468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 22:00:00,0.02395332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 21:00:00,0.0,0.00198597,0.000878,0.00357298,0.00101668,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20873739,4.51329649,18.36664931,5.22617116,61.68514565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 20:00:00,0.03504668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 19:00:00,0.01470182,0.0,0.00090633,0.00209367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.05259007,0.0,5.11998201,11.82742791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 18:00:00,0.00055402,0.00660044,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17490477,13.99748825,63.62070523,21.20690174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 17:00:00,0.01054922,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34140661,0.0,0.0,0.0,0.0,8.65859339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 16:00:00,0.0003221,0.0,0.00499293,0.00239543,0.0,0.0,0.00260457,0.0,0.0,0.0,0.0,0.0,0.0,3.12262785,0.0,48.40441569,23.22271482,0.0,0.0,25.25024164,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 15:00:00,0.0052,0.0,0.00393662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9138259,0.0,43.0861741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 14:00:00,0.02890648,0.001784,0.0,6.574e-05,0.0,0.00925661,0.00463246,0.0046342,0.01387673,0.0,0.0,0.0,0.0,45.769807,2.82474157,0.0,0.10409109,0.0,14.65668781,7.33492283,7.3376779,21.97207179,0.0,0.0,0.0,0.0
2023-09-07 13:00:00,0.05215274,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.52292571,0.0,0.47707429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 12:00:00,0.00376832,0.001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59681247,0.95448701,95.44870052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 11:00:00,0.00337197,0.00757139,0.00219653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.66208697,57.62141083,16.71650219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 10:00:00,0.0276005,0.00538107,0.00254262,0.0210976,0.01098926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82246911,7.95886175,3.76065747,31.20436674,16.25364493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 09:00:00,0.01355356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 08:00:00,0.01635412,0.01414104,0.00179413,0.0,0.0,0.0,0.04546383,0.0,0.13870559,0.0,0.0,0.0,0.0,7.55530697,6.53290413,0.82885554,0.0,0.0,0.0,21.00346528,0.0,64.07946809,0.0,0.0,0.0,0.0
2023-09-07 07:00:00,0.4826422,0.02276022,0.00745452,0.01006134,0.00503033,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,87.76132737,4.13860851,1.35549393,1.82950549,0.91469092,0.0,0.0,0.0,4.00037378,0.0,0.0,0.0,0.0
2023-09-07 06:00:00,0.04636759,0.00276883,1.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.33007518,5.6328988,0.03702602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 05:00:00,0.15675903,0.00078459,0.00037926,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.97614435,0.45033695,0.21768668,9.35583202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 04:00:00,0.0,0.0,0.01047634,6.85e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93465729,0.06534271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 03:00:00,0.00685713,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.07403807,0.0,25.92596193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 02:00:00,0.02005848,0.00173645,0.00095796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.15794389,7.63177777,4.21027834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 01:00:00,0.0012147,0.00279224,0.00345776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27258966,37.40592388,46.32148646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07 00:00:00,0.00543873,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.17716131,0.0,0.0,16.82283869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 23:00:00,0.00580035,0.0,0.0,0.00098708,0.00199528,0.00997227,0.00408846,0.00102239,0.0,0.0,0.0,0.0,0.0,24.30399446,0.0,0.0,4.13595505,8.36040481,41.78471899,17.13101954,4.28390716,0.0,0.0,0.0,0.0,0.0
2023-09-06 22:00:00,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 21:00:00,0.0,0.00098468,0.00206953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24008827,67.75991173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 20:00:00,0.02161575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 19:00:00,0.03763207,1.8908593,0.0,0.0,0.0,0.0,0.00098228,0.0,0.0,0.0,0.0,0.0,0.0,1.95038009,97.99871068,0.0,0.0,0.0,0.0,0.05090922,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 18:00:00,0.03069448,0.00579034,0.0,0.01156496,0.01225874,0.0,0.00527331,0.0,0.0,0.0,0.0,0.0,0.0,46.80332952,8.82918333,0.0,17.6343966,18.69228108,0.0,8.04080947,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 17:00:00,0.01092595,0.00323931,0.00355959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64198851,18.27552842,20.08248307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 16:00:00,0.0028064,0.00667233,0.00197102,0.00501643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04341869,40.52142027,11.97011086,30.46505018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
